,Unnamed: 0,reviews,label
6167,6177,호불호 꽤 갈릴듯한데 저는 너무 재밌게 잘봤습니다 ㅋㅋㅋ 기분이 조크든요 ~~~~ ,1
2905,2988,더쿠는 그냥 마냥 좋다. ,1
6516,6623,어렸을때 누나와 같이 보던 추억이 벌써 4탄까지 나왔네요. 울면서 영화봤습니다. ,1
334,334,이런작품은 한국에서 리메이크해도 멋있을거같다. ,1
9128,9161,"영화에서 가장 놀라웠던 부분은 현재 시점의 다양한 모습입니다.10대부터 20대 그리고 가장 인기 몰이중인 넷상 TV DJ, 일상적인 대화 은어 등 가장 적나라하게 들어나 있어 보는 내내 배우들의 연기도, 부족함 없는...",1
13539,13584,그가 찔림은 우리의 허물 때문이요 그가 상함은 우리의 죄악 때문이라 그가 징계를 받으므로 우리는 평화를 누리고 그가 채찍에 맞으므로 우리는 나음을 받았도다 우리는 다 양같아서 그릇 행하여 .. 여호와께서는 우리 모두...,1
95190,96082,이 영화에서 가장 아름다웠던건 패터슨이 시라는 변명으로 일상의 행복을 놓치지 않았다는 것이다. 그래서 그는 빈 노트를 다시 채워갈 수 있는 것이다. ,1
120465,121566,잔잔하지만 순수한 매력적인 하야오. ,1
6947,6960,우린 너희들한테 미안한것도 잘못한것도 없어 ,1
110564,111606,진짜 오랜만에 괜찮은 영화를 본것 같습니다.스토리 좋고 연기 잘하고 그리고 캐스팅까지 완벽한 것 같습니다 심지어 만나본건 아니지만보고 싶었던 얼굴들도 잠깐 얼굴이 보여 좋았습니다. 천만까지 바라면 욕심이닌까 한 60...,1
49828,50332,좋아하는 영화입니다.오래간만에 다시봤는데주인공 두분의 연기가 참 좋네요 ,1
125051,126188,오컬트 영화 좋아한다면 무조건 추천!!!! 오랜만에 제대로된 오컬트 영화. ,1
36,36,보는 내가 더 간절해지는 감정들 ,1
119662,120757,"좀비가 아닌 인간이라는 것이 신선했고, 꽤 재밌었습니다. ",1
864,867,휴잭맨 오프닝~ 대박!!!! 노래계속 따라불러요 ,1
42775,43216,이 영화를 보게 해주신 분들에게 감사 합니다. ,1
39129,39543,내사랑 디카프리오때문에 봤지만 잼있네요 극장에서못봐서 아깝지만ㅜㅜost도 좋았어요 ,1
41127,41556,감동 그 자체 ㅠㅠ 할머니 보고싶어요 ,1
8828,8951,기대 이상의 명작이다. ,1
12058,12198,진짜 그냥 온몸의 전율이 돋을 정도의 영화이다. 마지막 10분은 아는 노래들 총집합이니 역시 온몸에[ 소름이 돋았다. ,1
134593,135870,"드니로, 월켄의 연기. 잊을 수 없는 두 사람의 눈빛. 전쟁씬과 러시안 룰렛의 긴장감. 카바티나...내 인생 최고의 작품이자 우리시대의 마스터피스라고 할 수 있다 ",1
72740,73463,재미있게 봤습니다~10분정도 더 늘려도 좋았을듯요^^ ,1
79306,80136,마지막장면이 정말 인상 깊다. ,1
6860,6873,총한방이면 될것같은데 끝까지 총으로 안죽인 이유가 있더라..끝에 닭살돋았음 ,1
23617,23682,경찰차가 왔을때 모두 다 긴장했을듯 ㅋ ,1
116429,117505,지루한 면도 있었지만 7점이하 주는 ㅅㄲ들은자기 뇌를 의심해야 함 ,1
11550,11690,끝래줌니당다라둥틴당다 ,1
86919,87791,엄청 재미있었어요^^아이들과 강추♡♡ ,1
131466,132678,정말 잘 만들어진 우리나라 국내산 에니메니션이네요! 사실적인 내용. 현실적인 공감. 끔찍한 강아지공장등. 동물복지가 없는 문제를 시사할수 있는.. 감동과 눈물을 주는 작품이에요. ,1
136884,138162,이만한영화OOO이지나도못본듯나도찍어바.인생의주인공은나라고생각은하는데.진짜24시간찍히면소름돋을듯 ,1
59867,60440,다시한번부모님의 소중함을 느꼏 습니다 ,1
67108,67795,많은 남자들이 중립을 지키는게 답이다 라고 생각하지만.그게 얼마나 어리석은 생각인지 영화를 보면서 느꼈으면 합니다. ,1
6126,6136,케이트 맥키넌 존멋 개꿀잼 ,1
80984,81834,나의 청춘을 돌아보고 온 느낌 ,1
2298,2304,진작에 나왔어야할 최고의작품 ,1
30681,30971,연기 너무 잘 하시네요...여자로서 그렇게 오랜 세월을 삐뚤게 산것이 참 슬픕니다~누구를 위해 살아내야 하나요?나 자신을 아끼고 나를 위해 살면 훗날에 덜 분노하며 살것 같은데요.자신의 헌재에서 과거도 돌이켜 보고 ...,1
88643,89516,그저 재미있겠단 생각으로만 본 영화인데 재미는 물론 따뜻한 감동까지 받아 너무 좋았습니다. 매일 힘들다를 입에 달고 사며 행복이란 단어를 잊고 사는 요즘 조금이나다 마음의 여유를 갖도록 해주네요. ,1
127794,128954,보고나서 문영이의 눈빛이 계속 생각나는 영화네요 추천합니다 ,1
825,832,지루할 수도 있으나 그것을 메우는 화면들이 너무 아름답다. ,1
14738,14893,"솔직히 중국이 만드는 우주 소재라서 기대 안 했는데,,,일단 스케일과 비쥬얼은 나무랄데 없구 구성과 전개도 그렇게 나쁘지 않았다 ",1
42699,43140,별 10개도 부족해요.. 평점을 논할수 없을 정도로 그자체가 감동이고 사랑이고 인생입니다.. 감사합니다 많은생각을 하게되네요 ,1
108328,109347,가볍게 보려다가 인생영화된 영화 ,1
10632,10658,소설은 읽지 않았지만연기 출연진 굿 ,1
35126,35442,무슨 영화가 50년이 지난 후에 봐도 재밌을 수가 있나!!!! ,1
123187,124321,더도 말고 덜도 말고 재밌어요 ,1
30062,30352,정말 커서도 정말 멋있고 드래곤들이 모두 매력적이었다.정말..여한이 남는다ㅠㅠ마지막이라니..ㅠㅠ ,1
59500,60069,소재와 발상이 새롭고 좋았습니다- 캐스팅도요 ,1
10078,10203,스토리나 공포감은 솔직히 웹툰 못따라가는데 정은지 연기력에 감탄하면서 봤다 노래도 잘해 연기도 잘해 표정연기도 완벽하고 못하는게 없네 ,1
44867,45312,전작에 비해 박진감은 떨어져도 가볍게보기 딱 좋음 ,1
77075,77895,아이들과 재미있게봤어요^^ ,1
48674,49168,암태식이 돌아왔구나!!! ,1
53237,53776,너무즐거웟어요또 오고싶네요 ,1
94595,95479,다들 너무 심하네. ,1
98607,99512,정말 오랜만에 진심으로 우러나오는 눈물을 흘려본듯 ,1
1662,1667,몰입감 죽임 밤에 몰래 혼자보세요 ,1
51875,52396,꼭 봐야할 영화 감동입니다! ,1
5846,5858,누군가의 과도한 해맑음은 누군가에겐 던져지는 돌과 같다. ,1
115866,116937,정말 다시 보고싶은 영화입니다. 내 생에 최고의 순간이었음.특히 전반부 조커의 웃음은 환상적이었음. ,1
114890,115957,악당 알파고vs 악동 이세돌 ,1
38624,39036,방금 다봤는데 볼만했음 배우들연기도 괜찮고!평점왜케낮어 이정도면 볼만하구만 ,1
50646,51152,코미디라는 장르로 이렇게까지 목소리를 담을 수 있을 거라고 생각지 못했습니다. 민주주의. 자유..마지막연설은 거의 울면서 봤네요. 그 눈빛은 못 잊을 것 같습니다. 진심으로 화내고 있다는 것을 느꼈고. 부끄러웠습니다...,1
56552,57099,덤보 사랑해 행복하게 살아 ,1
80423,81273,애들 하나도 없이 봐서 좋았다 다들 더빙판 보러간거 같은데 따로 개봉한거는 진짜 잘했다 스토리가 개판일 줄 알았는데 의외임ㅋㅋㅋ 마임맨 와 참신했다. 마지막으로 피카츄 귀염 팡팡터짐 그걸로 충분 ,1
117670,118759,스토리도 좋고 시간의 배열이나 오랫만에 재미난 프랑스영화네요~^^ ,1
19603,19777,ㅋㅋㅋㅋ 이게 50년대 영화라니 미국은 .. 말이 안나온다 ,1
19139,19192,그사람 속은모르는 거잖아우린그저 거죽만보고 판단하는거지.. ,1
111034,112081,보는 내내 지루하지않게끔 한점이며 오묘한 분위기가아주 마음에 듦 ,1
67570,68257,5만원 지폐에 왜 유관순이 없는가. 어처구니가 없다. ,1
6561,6573,얼마나 쉽게 믿고 또 얼마나 쉽게 불신하는가 ,1
17721,17880,역시 졸리 ,1
1693,1698,이게 왜 7점 대지.... 컨저링보다 재밌는데....갑툭튀도 예상 못했고 결말이 뻔한가 싶었는데 절대 실망시키지 않는 제임스 완....역시 천재 그 자체....진짜 처음에 INSIDIOUS글자 떴을 때 음악은 한몫했...,1
111301,112348,한국문학도 애니메이션으로 볼 수 있다니.. 정말 놀랍고도 기뻐요~ 꼭 대박나세요!!!^^ ,1
11054,11090,마이클 패스벤더가 다한 영화 ,1
11358,11498,전작보다는 약간 떨어지지만 나름 볼만 했습니다. 킬링타임용으로 추천합니다 ,1
25763,26007,역시 명작이네... 주인공의 심리묘사가 탁월하다 ,1
66105,66792,진짜그냥 미친거같다.. ,1
26676,26742,채식주의 만세ㅋㅋㅋㅋ ,1
11083,11119,"병0같은 x의 0신짓 으로 초반 개 별로였는데, 갈수록 긴장감넘치고 너무 재밌었다. 조t문가들 입터는거 다 무시하고 당장 예매하고 봐라 후회 안한다. 이걸 imax 개봉안한 CGV는 진짜 후회할거다. ",1
60186,60762,아주 멋진 영화입니다.옥한흠 목사님의 귀한 사역과 한 영혼을 향한 귀한마음 참 아름답고 존경합니다.앞으로 이러한 영화 많이 나왔으면 좋겠습니다. ,1
46779,47232,살면서 영화 보면서 운적이 한번도 없었는데 이 영화가 저를 울렸습니다.... 자신의 삶과 가치관을 바꿔준 소중한 사람이 미리 죽는 다는 것을 알고는 있었지만 평소와 다름 없는 날에 갑자기 소중한 사람이 죽었을때 다가...,1
26184,26250,영화 보고난후에도 계속해서 가슴이 먹먹해지는영화에요. 그동안 상업성 영화만 본게 후회스러울 정도입니다. 다큐형식영화여서 재미보다는 우리의 삶에 대해 다시한번 돌아보는 너무 소중한 시간이 되었습니다. 정말 추천드립다....,1
2125,2130,전편 안보고 봐도돼여?? ,1
129626,130809,감동을 주는 영화네요~♥ ,1
5749,5759,말이 필요없는 영화~많이들 봤으면 좋겠네요 ,1
60129,60705,"꼭 봐야할 목사들은 꼭 안 볼테고, 안봐도 되는 신실한 주의 제자들은 극장와서 울며보고.... ",1
40423,40851,"평점안남기는데 Cg,액션 나무랄게없다 왕방울눈이인상깊다 ",1
20714,20902,재밋으어어어어ㅓ어어어 ,1
50569,51075,아름답다 ,1
25506,25572,너무나 현실적인 결말에 감탄했다 ,1
63998,64618,솔직히 1편이 제일 재밋고 그다음 2편이 더 재밌음..ㅡ 몇년을 기다려서 봤는데 너무 기대했나 ㅋㅋㅋㅋ 그래도 재미는 있음 .. 폴른 시리즈는 꼭 한번씩 다 봤음 좋겠는 영화임 .. !! ,1
25202,25267,대략 30번째 보는 중. 내 인생을 치유 해주는 영화. ,1
22564,22767,역시 장진!! 장진 영화는 언제나 10점 만점에 11점을 주고 싶다. ,1
2542,2547,감성과 감정을 모두 충족시킨 영화. 곱씹을 수록 더 다가오는 영화. 마지막 차 안에서 씁쓸하게 텅빈 표정으로 앉아있는 영우가 아프게 느껴졌다. ,1
77712,78537,어느새 침묵하게 만든다 ,1
110743,111785,스토리 좋았습니당~~^^정우성연기도 향기씨 연기도 너무 좋았습니당~~^^2시간이 금방갔던것같아욧^^* ,1
10903,10930,러브라인은 의아했지만.. 영화자체는 잔인한 장면없이 충분히 긴장감 있고 재밌어요! 결말은 아직도 이해안가지만.. 잼써요! ,1
79803,80645,디즈니버프에 스토리도 괜찮았는데 캐릭터가 너무 정이안감 디즈니캐릭터 다나와서 도와주기에 아까운 주인공들 캐릭터가 먼가 얄밉고 정이안가서 캐릭터성으로는 다시 찾진않을듯 ,1
19181,19229,시리즈 물 치곤 그런대로 흥미진진 볼만했다. ,1
114894,115961,오늘 롯데시네마 에서 보고 포스터 받고 생각보다재밌어서 또보러갑니다 ,1
17384,17435,한국영화의 자랑 아닌가? ,1
110992,112039,영상자체가 꾸밈이없고 깔끔해서 시선이 다른곳으로 분산되지 않아서 참 좋았어요 . 대사가 많이 없지만 왜 이리 집중이 되는걸까요 ? 오히려 이런부분이 뒷 부분이 더 궁굼해졌던거 같아요 . 굉장히 담백하게 담아낸 영상입...,1
109212,110244,다 보고 나서 식은땀 날 정도였습니다... ㅠㅠ ,1
56633,57180,덤보 너무 귀엽고 재밌어요ㅎㅎ ,1
3311,3317,믿고 사랑하라 스스로를. ,1
5737,5748,1등상품이 뭔지 기억나지 않는다. 기억할 필요도 없고.. ,1
87463,88335,정신이번쩍듭니다~ ,1
56559,57106,봄과 딱 잘어울리는 마음 따뜻해지는 영화! ,1
27792,28070,막 돈 벌어서 쓸 때 대리만족 재밌네요 주가조작을 저런식으로 작전 짜서 하는구나 간접 경험 했네요 뉴스나 찌라시 보고 매도 함부로 하면 안되는구나 나름 꿀팁ㅋㅋ ,1
127729,128889,역시 송강호라는 생각이 드는 영화. 연출도 좋았음 ,1
126666,127807,감사합니다 좋은 영화 만들어주셔서 ,1
120391,121492,결말이 좀 아쉽긴했지만 몰입도도 좋았고 재미도있었고 무엇보다도 순수성이 좋았습니다. 그리고 키키 목소리가 좋아서 사랑스럽게 봤던영화인거같았습니다. ,1
27572,27638,가족영화로 편하게 웃으면서 봤음!! ,1
7197,7212,휘트니 휴스턴의 개인에 대한 것은 많이 알게 되었지만 개인적으로는 더 많은 노래를 듣고 싶었는데....아쉽다 ,1
103184,104156,마지막 장면에선 나도 모르게 눈물이난다 어떻게 이리도잘만들었을까 ,1
33975,34269,역대 최고입니다 브로리 정말 멋져요 ,1
12905,12943,뉴스타파에 기부하고 싶다. 영화 스포트라이트가 떠오르네요. 멋지십니다. ,1
23296,23361,"두번은 봐야 두 시점이 이해가 간다. 썸머가 나쁜년에서 외로운여자였음을 이해하는 순간, 가슴이 먹먹해진다. 톰이 조금 더 성숙했더라면... ",1
21670,21867,"자인의 눈빛... 왠지 연기라고 하기에는 너무나 사실적인 강한 눈빛이라 생각했는데, 역시나 배우의 눈빛연기가 아니었구나 ",1
126017,127158,"배우 , 연기 모두 최고입니다. ",1
101657,102583,참 아름답고 소중한 우리들 이야기네요..^^ ,1
4663,4672,혜성만 아니었어도ㅜㅜ ,1
100388,101310,이런 첫사랑의 느낌.. 얼마만인가.. ,1
2646,2728,10년이 지나도록 장면들이 생생히 남아있다. 난 이 영화 너무 좋아서 게임으로도 플레이했음. ,1
54748,55290,이 영화가 왜 망했는지 모르겠지만 내부자들 보다 재미있습니다. ,1
80531,81381,실사판에서 포켓몬을 구현한거만으로도 충분히 훌륭했던영화. 앞으로 실사화의 가능성을 보여준영화입니다. ,1
7485,7596,"모든배우들의 연기나 연출, 충격적인 이야기라인은 눈부셨다 ",1
24909,25143,배우들은 좋은데... ,1
99151,100068,춤과 음악의 화려함. 그리고 스토리~~ ,1
57315,57870,"최고.군더더기 없이 담백한 내용,그로 인해 전해지는 감동.웃음과 눈물이 함께 전해지는 최고의 영화.한국영화의 거장 안성기와 박중훈의 연기력,두 배우만의 교감 ",1
78683,79512,이상호기자 응원합니다! ,1
21361,21558,기대안하고 봤는데 나름 ㄱㅊ ,1
27215,27469,정말 웰 메이드입니다!! ,1
119798,120899,좀비영화 하면 이 영화가 먼저 생각난다. ,1
8519,8640,가슴 아픈 이름 노.무.현...ㅠㅠ 하지만 아직도 당신이 자랑스럽습니다! ,1
59359,59927,"둘이 되라고 했을 때는 하나일 수밖에 없었고, 하나이고자 했을 때는 비로소 둘이 되고 싶었다. 죽음을 피했지만 그것이 온전한 삶이 되지는 못했다. 삶과 죽음, 1과 2의 역설을 보여준다. ",1
54362,54904,한마디로 피아노 연주처럼 잔잔하지만 영향력이 충분한 영화라고 말할 수 있을 것 같다. 더불어 배우들의 연기력은 스테인웨이 피아노 이상이었다... ,1
86988,87860,아이와 요즘 볼 영화가 없었는데 루이스 정말 재미있게 잘보고왔습니다. 긴긴추석 아이랑 루이스를 보는건 어떨까요. 강추!!!! ,1
46478,46930,Eyes Lungs Pancreas... So many snacks So little time ,1
11922,11958,보러가야지 재밌겠다 . ,1
8302,8423,노래 잘듣고있습니다그립읍니다 ,1
16765,16816,우리는 나쁜 사람들이 아니야..단지 성처가 많을뿐인거야...마치 나에게 들려주는 듣한 씨씨의 목소리가 모든걸 말해주는 영화 ,1
89998,90871,너무 재밌어욬ㅋㅋ최고 ,1
24883,24948,실화를바탕으로한영화톰크루즈연기에시간가는줄모르고봤네요 ,1
116892,117981,간만에 진짜 재밌는거 봤네요 라미란 배우님 말씀처럼 가벼운 맘으로 보러 갔다가 무거운 맘으로 나오게 됐습니다. 너무 좋은 영화같아요.. ,1
8893,8917,사춘기 소년에게 가장 절실했던 것은? 아버지를 찾는거나 불량배와 어울려 강도질까지 하는건자신을 맘을 나눌 사람이 필요해선듯~ 온갖 말썽에도 사만다는 끝까지 포용하고 소년은 맘의 문을 연다. 아이를 양육하는건 물질...,1
122480,123604,"그린치가 너무 매력있는 캐릭터인듯 ,,ㅠㅠ심장 커질때 감동쓰 ",1
116595,117676,Gone With The Wind.. ,1
106918,107908,이거 보시면 후회 안 합니다 보기전에 남자친구랑 다퉜는데 영화보면서 존잼이어서 웃느라 어색한 분위기도 풀리고 시간도빨리가요!!! ,1
50343,50849,"날카롭게 살아있는 시대정신, 그것은 지금도 필요한. ",1
41185,41614,절대 잊지 않겠습니다. ,1
20331,20519,잔잔히 흘러나오는 음악과 함께 스토리의 구성도 탄탄한 영화.상상을 초월하는 또 다른 사랑을 온 몸으로 그려내는 홉킨스의 연기에 감동을 받았습니다. ,1
14330,14375,밀라 언니의 걸크러쉬가 장난 아님 밀라언니가 역대급으로 잼날거라구 하던데 틀린말이아님 ㅋㅋ 그리고커맨더리 ㅋㅋ 짦지만 강렬란 존재감 뿜뿜함. 나오는 캐릭중 밀라언니 아이삭박사 제외하고 가장 돋보임.잘생긴 나쁜x..역...,1
106014,106997,재밌더라 ㅋㅋㅋㅋ 주말에 보기 괜찮은 거 같음 ,1
22835,22900,추천합니다 연기도 연출도 대단합니다 ,1
22681,22884,현실성 쩌네요 2편 나오겠네요 ,1
38136,38524,다시봐도 리얼 명작이다! ,1
46742,47195,"정말너무슬펐어요,,,, 병으로죽음을맞이한것도아니고 타살로..,,너무충격이긴했어요...남주의마음과 여주의마음을 다 공감했고,남주절때슬픈내색안하다가 끝에 우는데 저도울컥 눈물이 쏟아지더라구요...너무마음아픈영화였어요,,...",1
124704,125841,배우님들이 너무 연기를 잘하셔요! 그래서 영화 재미있게 봤습니다! ,1
9598,9722,인공지능 처키라서 신선했음 시대가 많이 발전하긴했나봄.... ,1
116587,117668,책으로 읽으면 영화보다 훨씬 레트가 멋있게 느껴집니다..소설 인물이 이렇게 매력적이다니!! ,1
3699,3708,사랑한다면 이들처럼... ,1
92972,93855,가볍게 보기 좋고 웃음이 빵빵 터지는 영화 ,1
6805,6817,오래된 영화인데도 불구하고 몇 번을 다시봐도 재미있고 더 잘 이해하게된다. 장 시간의 영화임에도 몰입되며 완성도가 높다. 시대를 띄어넘는 최고의 걸작. ,1
126656,127797,보세요 이상한소리 신경쓰지마시고 보세요꼭 보세요 ,1
24890,24955,그냥 포스터 보고 재밌을거 같아서 아무 정보도 없이 봤는데 득템한 기분ㅋㅋ ,1
52978,53517,제꺼랑조카꺼랑하나씩해서칩2개받았는데~ 같은걸주시다니ㅠ다른거주시지ㅠ이런영화첨이었는데재밌게잘봤어요ㅎ ,1
18544,18597,역시... 최고다이런 영화와 충무로 영화표의 값이 같다는게 말이 안된다.어설픈 CG와 밑도끝도 없는 스토리의 충무로 영화는 2000원으로 값을 내려라~~~ ,1
138554,139853,이 이야기는 우리 모두의 이야기이다 그리고 우리에게 한가지질문을 던져준다 물론 내가 원한건 그 질문에 대한 해답을 주지 않고 끝났으면싶었지만.. 아무래도 이 영화의 진짜 매력은우리 삶을 본떠놓은거 같은 배경음악이 아...,1
11500,11536,미장센 서스펜스 연기 모두 좋아서 깜짝 놀란 영화 고수는 사랑입니다♡ ,1
90141,91014,눈이 썩어 앞이 안보입니다.. 그래서 십점이 눌러졌습니다. ,1
22831,22896,이 영화 특유의 미친 느낌과 엄청난 몰입감의 액션에 압도당하고 왔음ㅋㅋㅋ ,1
76559,77378,"명배우의 신들린 연기력, 명감독의 뛰어난 연출 ",1
9626,9750,아 조온나 무섭습니다 리얼 ,1
68714,69404,아이들이 좋아하네요. 상영시간이 좀 짧네요 ,1
119548,120640,"그 어떤 좀비영화도 28일후를 넘지 못했다, 그나저나 밑에 6점준 10선비 평점보고 개뿜음ㅋㅋㅋㅋ ",1
17051,17090,이상하게 입은 미소를 눈에는 눈물이 ,1
17117,17276,이 영화를보고감동받았어유. 부모님의 헌신적인사랑을느꼈네요. ,1
73024,73747,다른 애니볼때랑 확실히 반응이 다르네요 ,1
90039,90912,독특한 시나리오. 신선하네요. 흔해 빠진 소재가 아니라서 재밌게 봤어요. ,1
112457,113505,드디어 진범이 잡힌 명작 ,1
48000,48480,영화 개봉족족 극장 달려가서 보는 영화 매니아로서 지금까지 살면서 극장에서 이렇게 재미있는 영화는 오랜만에 처음 본 것 같다.진심 최고!! 스티븐킹 아일러뷰~~~ 제발제발 오래오래 사시길. ,1
13904,13937,이제훈 서준영 의 연기가 대박이다. 특히 이제훈의 연기는그냥 영화속 기태 그 자체였다. 정말 가슴아프고도 여운이 많이 남는 최고의 영화다. ,1
55903,56450,3월에 본 영화중 최고입니다. 꼭 보세요. ,1
72537,73255,스탤론이 그냥 대단하다..이나이에 아직도 액숀을 보여주는거보면..그냥 봐야하는 영화 ,1
54324,54865,켄터키 후라이드 치킨 냄새처럼 황홀한 영화 ,1
29002,29284,꼭 두번 세번 봐야할 영ㅅ놔입니다! ,1
12684,12824,팬을 위한 소소한 재미들로 가득한 영화. ,1
107016,108010,전작과 더불어 내 좀비영화중 탑 텐안에는 든다. 넘 재밌고 추억이 떠오르게 만드는 영화. 3편이 나온다면 또 보러간다 무조건. ,1
18095,18142,이영화는 정말 꼭 봐야함 ㅠㅠ 영화가 끝났는데 자리를 못일어났다 ㅠㅠ ,1
104398,105375,너무너무 즐거운 시간 감사드려요♡♡ ,1
13505,13550,끝난후에도 가슴이 먹먹해지는 영화 많은 생각이 들고 그저 안타까울뿐.. ,1
20574,20622,확실히 19청불이였으면 더꿀잼일듯 30분이 짤렷다는걸 못들어도 알정도로 중후반에 짧다는 느낌이 듬. 하지만 충분히 재밌었음. 블랙팬서보단 재밌는듯 ,1
97604,98507,여배우는 오늘도 모두 이쁘다 ,1
55544,56090,다소 식상할 수 있는 스토리를 배우들의 과장되지않은 연기가 영화를 부드럽게 즐길 수 있게 했습니다. ,1
47455,47933,영상미 뛰어나고 배우들의 연기도 아주 좋았다 김태리 김민희 진짜 최고다!!! 영화보기전 예고만 봤을때 무겁고 어두울줄 알았는데 아님ㅋㅋㅋ많이 웃었다 ,1
14679,14713,다행히 집에 오니까 냉장고에 청포도라도 있었다 ,1
51761,52282,섬김의 모습. 이방인으로 조선인답게 조선인을 위해 헌신한 서서평 선교사님의 모습을 이 시대 살고 있는 기독교인들이 꼭 봐야하는 영화. 종교인이 아닌 신앙인으로 예수님을 닮아가는 삶을 살도록 교훈을 줍니다. ,1
28710,28989,같이 본 사람들과 진지하게 토론할 수 있는 영화 ,1
117030,118119,역시 라미란!!! 재밌어요 ^_^ 액션도 멋집니다ㅋㅋ ,1
103999,104976,연기력 진짜 미쳤습니다 ,1
86111,86979,더티해리옹 나오는 영화에서 이렇게 즐기는 역할은 처음 인듯. 재미있게 잘 봤습니다. ,1
113525,114583,연출이 지루하지않고 특이했음 점점 자기자신과 마주하고 결국 안았을때 뭉클했음 확실히 보헤미안랩소디가 오버랩되긴 했는데 연출로 차이를 만든것같음 노래도 좋았고 재미있게 잘보고 옴 ,1
78868,79697,트랜스포머0편 이란 느낌 입니다....액션 보다는 코믹함이 있음 ,1
11223,11259,배우들 너무 핵 호감형~~~임시완 광팬이 되어 나옴! ,1
123451,124586,오멘은 1편이 젤 나음. 초딩들은 뇌가 어려서 이해못한다. 초딩유아들은 꺼지고 ,1
43438,43880,잔잔하고 잔잔해요 지루할 순 있지만 좋아요 눈과 발이 기차와 함께 많은곳을 다닐것이라는 그 대사가 좋아요 ,1
22570,22773,반전있고 눈이나쁘게생겼단말을듣고 눈을물로씻을때...감동 ,1
70603,71297,"린다 해밀턴의 출연은 신의 한수였다 사라 코너의 등장씬에서 온몸에 전율이...ㄷㄷ 아마도 예전에 터미네이터 1,2에 열광했던 올드(?) 팬이라면 다들 공감 할 것이다~~ ",1
27215,27281,베뎃말이 현실이되었습니다 ,1
47095,47573,알바들이 깍아놓은 평점 다시 올리자 ,1
3757,3763,웬만하면 리뷰안쓰는데 다른영화들에 비해서 스크린점유율이 낮은게 너무 아쉬울정도로 강추하는 영화이다. 노래며 배우들의 그런 감정적인 연기들이 보기도 좋다.스토리도 짜임있고 ㅠㅠ 감동감동 ,1
115796,116867,5점 준 평론가는 5점 주고 스스로 난 영화 보는 수준이 다르지 자위하고 있으려나?? 5점 준 평론가 정말 무슨 생각으로 이 영화에 5점 준 건가? ,1
79842,80684,이 영화의 유일한 승자는 이베이 핸들 판매자 ,1
82649,83502,8.5점은 넘어야 될것같아서 10점 줌 ,1
26747,26813,올해 최고의 영화 입니다! ,1
133223,134487,멋진 여성입니다. 당당하게 나아가는 이 시대의 진정한 패미니즘 영화인것 같습시다. ,1
28094,28372,"증권거래상에서 발생할 수 있는 소위 '대박'을 풀어낸 스토리임을 넘어서, '돈을 많이 번다'에 대한 본질적인 부분에 관해 깊게 생각해보게끔 해주는 영화. ",1
7342,7450,"최민식에 반하고, 전도연에 놀라고, 주진모는 안타깝기 그지없다 ",1
52061,52582,서서평 깊은 울림을주는 영화 ,1
132906,134158,"어서와요, 카모메 식당에. ",1
934,937,미쳤음진짜 짱임나오늘또보러갈꺼임 ,1
5356,5365,마지막 격투씬의 희열 과 ost와 의 쩌는조화 ,1
40443,40871,2편이 정말기다려집니다. 최고예요 ,1
59962,60535,내용이 정말 현실적이여서 더 슬퍼요 배우님들 명연기는 말해뭐해 ㅠㅠ 근데 연출이 중간중간 약간 연극스러워요 그리고 한가지 의문인건 왜 남봉은 현재와 연애시절 성격이 그리도 다른건가요...? 변화한 남봉의 모습으로 감...,1
124061,125196,에단호크 대단하단 ...그의 삶이 잘 느껴지는 영화..정말 본투비블루다.. ,1
29678,29968,색채있고 따뜻한 트리스마스등불같은영화 ,1
45644,46093,내가본 영화중에 젤 와닿았던 영화 ,1
32749,33041,끝장나는 영상미.. 비가 좋아진다.. 그리고 어렸을 때의 추억을 되짚어 보게 된다. 초속5cm와 같은 감정으로 보고 비슷하면서도 다른 후반부라 좋다. ,1
130342,131554,이런 영화까지 만들어져야 한다는 현실이 너무나 부당하다. ,1
86196,87065,또한편의 예술을 만드셨네요... ,1
32421,32712,"저는 주인공의 열정이 참 좋더라구요. 공부가 꼭 답은 아니라는 의미에서, 학교에 멍하니 앉아있는 아이들에게 보여주고 싶었어요. ",1
97429,98327,사람 사는 건 다 똑같구나 위로가 되는...마지막 문상 문소리의 눈물에 많은 의미가 담겨있는 듯... 같이 힐링이 되었다. ,1
28539,28817,이세상 모든 아이들이 좋은 환경에서 행복하길.. ,1
24816,24881,음악과 함께 잔잔하게 가슴을 울리는명작. 이루어질수 없는 사랑도 아름답다! ,1
137026,138304,이영화는 그냥최고에요 지금까지 본영화중에 최고에요 박수치며 눈물흘리며 봤습니다 안보신분들은 진짜 꼭꼭보세요!!! ,1
26415,26481,아가씨이전의 김태리배우님을 만날수 있는 좋은 영화!! 눈빛장인!! ,1
17884,17937,애초 제목이 파워레인져인데 유치함을 논하는건 무리인것같다. 생각보다 스토리가 좋았고 10대 성장기와 화합을 훌륭하게 잘 다루었다. 후반부 전투씬도 멋졌고 후속편이 기대된다. 엔딩크래딧 중간에 그린레인져 떡밥이 나오니...,1
